nearest_station_id,year,T_oa_celsius,RH_oa_pct,P_oa_pa
GHCND:USW00013942,2021,25.11111111111111,60.0,101325.0
GHCND:USW00013942,2022,25.777777777777782,60.0,101325.0
GHCND:USW00013942,2023,26.722222222222218,60.0,101325.0
GHCND:USW00013942,2024,26.333333333333336,60.0,101325.0
GHCND:USW00013957,2021,25.777777777777782,60.0,101325.0
GHCND:USW00013957,2022,26.38888888888889,60.0,101325.0
GHCND:USW00013957,2023,27.22222222222222,60.0,101325.0
GHCND:USW00013957,2024,27.277777777777775,60.0,101325.0
GHCND:USW00013958,2021,27.333333333333332,60.0,101325.0
GHCND:USW00013958,2022,28.333333333333332,60.0,101325.0
GHCND:USW00013958,2023,28.555555555555557,60.0,101325.0
GHCND:USW00013958,2024,28.555555555555557,60.0,101325.0
GHCND:USW00013959,2021,26.055555555555557,60.0,101325.0
GHCND:USW00013959,2022,27.444444444444446,60.0,101325.0
GHCND:USW00013959,2023,26.944444444444443,60.0,101325.0
GHCND:USW00013959,2024,27.22222222222222,60.0,101325.0
GHCND:USW00013960,2021,25.33333333333333,60.0,101325.0
GHCND:USW00013960,2022,25.944444444444443,60.0,101325.0
GHCND:USW00013960,2023,26.444444444444443,60.0,101325.0
GHCND:USW00013960,2024,26.555555555555557,60.0,101325.0
GHCND:USW00013961,2021,24.555555555555557,60.0,101325.0
GHCND:USW00013961,2022,25.72222222222222,60.0,101325.0
GHCND:USW00013961,2023,26.444444444444443,60.0,101325.0
GHCND:USW00013961,2024,26.11111111111111,60.0,101325.0
GHCND:USW00013963,2021,22.88888888888889,60.0,101325.0
GHCND:USW00013963,2022,23.944444444444443,60.0,101325.0
GHCND:USW00013963,2023,24.777777777777775,60.0,101325.0
GHCND:USW00013963,2024,24.499999999999996,60.0,101325.0
GHCND:USW00013964,2021,23.333333333333332,60.0,101325.0
GHCND:USW00013964,2022,23.72222222222222,60.0,101325.0
GHCND:USW00013964,2023,24.388888888888893,60.0,101325.0
GHCND:USW00013964,2024,24.833333333333332,60.0,101325.0
GHCND:USW00013967,2021,22.11111111111111,60.0,101325.0
GHCND:USW00013967,2022,22.83333333333333,60.0,101325.0
GHCND:USW00013967,2023,23.000000000000004,60.0,101325.0
GHCND:USW00013967,2024,23.72222222222222,60.0,101325.0
GHCND:USW00013968,2021,22.666666666666668,60.0,101325.0
GHCND:USW00013968,2022,23.055555555555557,60.0,101325.0
GHCND:USW00013968,2023,23.166666666666668,60.0,101325.0
GHCND:USW00013968,2024,23.88888888888889,60.0,101325.0
GHCND:USW00013969,2021,22.555555555555554,60.0,101325.0
GHCND:USW00013969,2023,23.055555555555557,60.0,101325.0
GHCND:USW00013969,2024,23.833333333333336,60.0,101325.0
GHCND:USW00013970,2021,25.777777777777782,60.0,101325.0
GHCND:USW00013970,2022,26.722222222222218,60.0,101325.0
GHCND:USW00013970,2023,28.555555555555557,60.0,101325.0
GHCND:USW00013970,2024,28.333333333333332,60.0,101325.0
GHCND:USW00013972,2021,25.166666666666668,60.0,101325.0
GHCND:USW00013972,2022,26.166666666666664,60.0,101325.0
GHCND:USW00013972,2023,26.722222222222218,60.0,101325.0
GHCND:USW00013972,2024,26.555555555555557,60.0,101325.0
GHCND:USW00013975,2021,23.111111111111107,60.0,101325.0
GHCND:USW00013975,2022,23.833333333333336,60.0,101325.0
GHCND:USW00013975,2023,23.833333333333336,60.0,101325.0
GHCND:USW00013976,2021,25.944444444444443,60.0,101325.0
GHCND:USW00013976,2022,26.611111111111114,60.0,101325.0
GHCND:USW00013976,2023,28.111111111111107,60.0,101325.0
GHCND:USW00013976,2024,27.5,60.0,101325.0
GHCND:USW00013977,2021,24.72222222222222,60.0,101325.0
GHCND:USW00013977,2023,25.888888888888886,60.0,101325.0
GHCND:USW00013977,2024,26.5,60.0,101325.0
GHCND:USW00013978,2021,24.72222222222222,60.0,101325.0
GHCND:USW00013978,2022,25.11111111111111,60.0,101325.0
GHCND:USW00013978,2023,26.11111111111111,60.0,101325.0
GHCND:USW00013978,2024,25.888888888888886,60.0,101325.0
GHCND:USW00013985,2021,21.444444444444443,60.0,101325.0
GHCND:USW00013985,2022,21.833333333333332,60.0,101325.0
GHCND:USW00013985,2023,21.444444444444443,60.0,101325.0
GHCND:USW00013985,2024,22.277777777777775,60.0,101325.0
GHCND:USW00013987,2021,20.777777777777782,60.0,101325.0
GHCND:USW00013987,2022,21.27777777777778,60.0,101325.0
GHCND:USW00013987,2023,21.944444444444443,60.0,101325.0
GHCND:USW00013987,2024,22.5,60.0,101325.0
GHCND:USW00013993,2021,19.0,60.0,101325.0
GHCND:USW00013993,2022,17.72222222222222,60.0,101325.0
GHCND:USW00013993,2023,19.88888888888889,60.0,101325.0
GHCND:USW00013993,2024,20.666666666666668,60.0,101325.0
GHCND:USW00013994,2021,20.166666666666668,60.0,101325.0
GHCND:USW00013994,2022,19.88888888888889,60.0,101325.0
GHCND:USW00013994,2023,21.27777777777778,60.0,101325.0
GHCND:USW00013994,2024,21.555555555555557,60.0,101325.0
GHCND:USW00013995,2021,19.88888888888889,60.0,101325.0
GHCND:USW00013995,2022,20.166666666666668,60.0,101325.0
GHCND:USW00013995,2023,21.0,60.0,101325.0
GHCND:USW00013995,2024,21.38888888888889,60.0,101325.0
GHCND:USW00013996,2021,20.11111111111111,60.0,101325.0
GHCND:USW00013996,2022,20.38888888888889,60.0,101325.0
GHCND:USW00013996,2023,21.555555555555557,60.0,101325.0
GHCND:USW00013996,2024,21.611111111111114,60.0,101325.0
GHCND:USW00014605,2021,14.000000000000002,60.0,101325.0
GHCND:USW00014605,2023,14.277777777777779,60.0,101325.0
GHCND:USW00014605,2024,14.777777777777779,60.0,101325.0
GHCND:USW00014606,2021,13.88888888888889,60.0,101325.0
GHCND:USW00014606,2022,14.055555555555554,60.0,101325.0
GHCND:USW00014606,2023,13.833333333333334,60.0,101325.0
GHCND:USW00014606,2024,14.222222222222221,60.0,101325.0
GHCND:USW00014711,2021,18.61111111111111,60.0,101325.0
GHCND:USW00014711,2022,17.944444444444443,60.0,101325.0
GHCND:USW00014711,2023,18.944444444444443,60.0,101325.0
GHCND:USW00014711,2024,18.833333333333336,60.0,101325.0
GHCND:USW00014732,2021,18.22222222222222,60.0,101325.0
GHCND:USW00014732,2022,17.88888888888889,60.0,101325.0
GHCND:USW00014732,2023,18.388888888888886,60.0,101325.0
GHCND:USW00014732,2024,18.277777777777782,60.0,101325.0
GHCND:USW00014734,2021,19.111111111111114,60.0,101325.0
GHCND:USW00014734,2022,18.72222222222222,60.0,101325.0
GHCND:USW00014734,2023,19.555555555555557,60.0,101325.0
GHCND:USW00014734,2024,19.499999999999996,60.0,101325.0
GHCND:USW00014735,2021,14.444444444444445,60.0,101325.0
GHCND:USW00014735,2022,16.0,60.0,101325.0
GHCND:USW00014735,2023,16.555555555555557,60.0,101325.0
GHCND:USW00014735,2024,16.833333333333332,60.0,101325.0
GHCND:USW00014736,2021,16.666666666666668,60.0,101325.0
GHCND:USW00014736,2022,16.055555555555557,60.0,101325.0
GHCND:USW00014736,2023,17.22222222222222,60.0,101325.0
GHCND:USW00014736,2024,17.555555555555557,60.0,101325.0
GHCND:USW00014737,2021,17.333333333333332,60.0,101325.0
GHCND:USW00014737,2022,17.166666666666668,60.0,101325.0
GHCND:USW00014737,2023,17.77777777777778,60.0,101325.0
GHCND:USW00014737,2024,18.000000000000004,60.0,101325.0
GHCND:USW00014739,2021,16.5,60.0,101325.0
GHCND:USW00014739,2022,16.38888888888889,60.0,101325.0
GHCND:USW00014739,2023,16.11111111111111,60.0,101325.0
GHCND:USW00014739,2024,16.055555555555557,60.0,101325.0
GHCND:USW00014740,2021,16.944444444444443,60.0,101325.0
GHCND:USW00014740,2022,17.38888888888889,60.0,101325.0
GHCND:USW00014740,2023,17.5,60.0,101325.0
GHCND:USW00014740,2024,18.444444444444443,60.0,101325.0
GHCND:USW00014745,2021,15.5,60.0,101325.0
GHCND:USW00014745,2022,15.722222222222221,60.0,101325.0
GHCND:USW00014745,2023,15.555555555555555,60.0,101325.0
GHCND:USW00014745,2024,15.944444444444445,60.0,101325.0
GHCND:USW00014764,2021,14.222222222222221,60.0,101325.0
GHCND:USW00014764,2022,14.222222222222221,60.0,101325.0
GHCND:USW00014764,2023,13.944444444444445,60.0,101325.0
GHCND:USW00014764,2024,14.333333333333334,60.0,101325.0
GHCND:USW00014765,2021,17.055555555555557,60.0,101325.0
GHCND:USW00014765,2022,17.166666666666668,60.0,101325.0
GHCND:USW00014765,2023,16.555555555555557,60.0,101325.0
GHCND:USW00014765,2024,16.555555555555557,60.0,101325.0
GHCND:USW00014768,2021,15.166666666666666,60.0,101325.0
GHCND:USW00014768,2022,14.833333333333334,60.0,101325.0
GHCND:USW00014768,2023,15.277777777777779,60.0,101325.0
GHCND:USW00014768,2024,16.27777777777778,60.0,101325.0
GHCND:USW00014771,2021,16.11111111111111,60.0,101325.0
GHCND:USW00014771,2022,15.555555555555555,60.0,101325.0
GHCND:USW00014771,2023,16.0,60.0,101325.0
GHCND:USW00014771,2024,16.88888888888889,60.0,101325.0
GHCND:USW00014777,2021,16.72222222222222,60.0,101325.0
GHCND:USW00014777,2022,16.666666666666668,60.0,101325.0
GHCND:USW00014777,2023,17.11111111111111,60.0,101325.0
GHCND:USW00014777,2024,17.27777777777778,60.0,101325.0
GHCND:USW00014778,2021,17.166666666666668,60.0,101325.0
GHCND:USW00014778,2022,16.944444444444443,60.0,101325.0
GHCND:USW00014778,2023,17.83333333333333,60.0,101325.0
GHCND:USW00014778,2024,17.88888888888889,60.0,101325.0
GHCND:USW00014820,2021,16.444444444444443,60.0,101325.0
GHCND:USW00014820,2022,15.944444444444445,60.0,101325.0
GHCND:USW00014820,2023,16.77777777777778,60.0,101325.0
GHCND:USW00014820,2024,17.72222222222222,60.0,101325.0
GHCND:USW00014822,2021,16.833333333333332,60.0,101325.0
GHCND:USW00014822,2022,16.11111111111111,60.0,101325.0
GHCND:USW00014822,2023,16.88888888888889,60.0,101325.0
GHCND:USW00014822,2024,17.83333333333333,60.0,101325.0
GHCND:USW00014826,2021,15.722222222222221,60.0,101325.0
GHCND:USW00014826,2022,14.833333333333334,60.0,101325.0
GHCND:USW00014826,2023,15.5,60.0,101325.0
GHCND:USW00014826,2024,16.444444444444443,60.0,101325.0
GHCND:USW00014833,2021,15.88888888888889,60.0,101325.0
GHCND:USW00014833,2022,14.777777777777779,60.0,101325.0
GHCND:USW00014833,2024,16.333333333333332,60.0,101325.0
GHCND:USW00014836,2021,15.833333333333334,60.0,101325.0
GHCND:USW00014836,2022,15.166666666666666,60.0,101325.0
GHCND:USW00014836,2023,15.722222222222221,60.0,101325.0
GHCND:USW00014836,2024,16.11111111111111,60.0,101325.0
GHCND:USW00014837,2021,14.833333333333334,60.0,101325.0
GHCND:USW00014837,2022,13.61111111111111,60.0,101325.0
GHCND:USW00014837,2023,15.277777777777779,60.0,101325.0
GHCND:USW00014837,2024,15.88888888888889,60.0,101325.0
GHCND:USW00014839,2021,15.444444444444445,60.0,101325.0
GHCND:USW00014839,2022,14.38888888888889,60.0,101325.0
GHCND:USW00014839,2023,15.444444444444445,60.0,101325.0
GHCND:USW00014839,2024,15.88888888888889,60.0,101325.0
GHCND:USW00014840,2021,15.38888888888889,60.0,101325.0
GHCND:USW00014840,2022,14.722222222222221,60.0,101325.0
GHCND:USW00014840,2023,16.0,60.0,101325.0
GHCND:USW00014840,2024,16.61111111111111,60.0,101325.0
GHCND:USW00014842,2021,17.22222222222222,60.0,101325.0
GHCND:USW00014842,2022,16.833333333333332,60.0,101325.0
GHCND:USW00014842,2023,18.555555555555557,60.0,101325.0
GHCND:USW00014842,2024,18.833333333333336,60.0,101325.0
GHCND:USW00014848,2021,16.5,60.0,101325.0
GHCND:USW00014848,2022,15.666666666666666,60.0,101325.0
GHCND:USW00014848,2023,16.72222222222222,60.0,101325.0
GHCND:USW00014848,2024,17.555555555555557,60.0,101325.0
GHCND:USW00014852,2021,16.444444444444443,60.0,101325.0
GHCND:USW00014852,2022,15.88888888888889,60.0,101325.0
GHCND:USW00014852,2023,16.88888888888889,60.0,101325.0
GHCND:USW00014852,2024,17.333333333333332,60.0,101325.0
GHCND:USW00014895,2021,17.11111111111111,60.0,101325.0
GHCND:USW00014895,2022,16.61111111111111,60.0,101325.0
GHCND:USW00014895,2023,16.666666666666668,60.0,101325.0
GHCND:USW00014895,2024,17.27777777777778,60.0,101325.0
GHCND:USW00014897,2021,14.000000000000002,60.0,101325.0
GHCND:USW00014897,2022,12.222222222222221,60.0,101325.0
GHCND:USW00014897,2023,13.666666666666666,60.0,101325.0
GHCND:USW00014897,2024,14.166666666666666,60.0,101325.0
GHCND:USW00014898,2021,14.222222222222221,60.0,101325.0
GHCND:USW00014898,2022,13.166666666666668,60.0,101325.0
GHCND:USW00014898,2023,14.333333333333334,60.0,101325.0
GHCND:USW00014898,2024,15.444444444444445,60.0,101325.0
GHCND:USW00014910,2021,12.833333333333334,60.0,101325.0
GHCND:USW00014910,2022,10.388888888888891,60.0,101325.0
GHCND:USW00014910,2023,12.5,60.0,101325.0
GHCND:USW00014910,2024,13.222222222222221,60.0,101325.0
GHCND:USW00014913,2021,11.333333333333334,60.0,101325.0
GHCND:USW00014913,2022,8.833333333333334,60.0,101325.0
GHCND:USW00014913,2023,10.722222222222221,60.0,101325.0
GHCND:USW00014913,2024,12.055555555555557,60.0,101325.0
GHCND:USW00014919,2021,14.055555555555554,60.0,101325.0
GHCND:USW00014919,2022,10.833333333333334,60.0,101325.0
GHCND:USW00014919,2023,12.055555555555557,60.0,101325.0
GHCND:USW00014919,2024,13.277777777777779,60.0,101325.0
GHCND:USW00014920,2021,15.88888888888889,60.0,101325.0
GHCND:USW00014920,2022,14.000000000000002,60.0,101325.0
GHCND:USW00014920,2023,15.944444444444445,60.0,101325.0
GHCND:USW00014920,2024,16.333333333333332,60.0,101325.0
GHCND:USW00014922,2021,14.555555555555555,60.0,101325.0
GHCND:USW00014922,2022,12.722222222222221,60.0,101325.0
GHCND:USW00014922,2023,14.666666666666666,60.0,101325.0
GHCND:USW00014922,2024,15.222222222222221,60.0,101325.0
GHCND:USW00014923,2021,17.166666666666668,60.0,101325.0
GHCND:USW00014923,2022,16.555555555555557,60.0,101325.0
GHCND:USW00014923,2023,18.388888888888886,60.0,101325.0
GHCND:USW00014923,2024,18.333333333333332,60.0,101325.0
GHCND:USW00014925,2021,13.555555555555555,60.0,101325.0
GHCND:USW00014925,2022,11.777777777777779,60.0,101325.0
GHCND:USW00014925,2023,13.833333333333334,60.0,101325.0
GHCND:USW00014925,2024,14.666666666666666,60.0,101325.0
GHCND:USW00014926,2021,13.499999999999998,60.0,101325.0
GHCND:USW00014926,2022,11.61111111111111,60.0,101325.0
GHCND:USW00014926,2023,13.833333333333334,60.0,101325.0
GHCND:USW00014926,2024,14.666666666666666,60.0,101325.0
GHCND:USW00014927,2021,15.0,60.0,101325.0
GHCND:USW00014927,2022,12.888888888888891,60.0,101325.0
GHCND:USW00014927,2023,14.666666666666666,60.0,101325.0
GHCND:USW00014927,2024,15.333333333333334,60.0,101325.0
GHCND:USW00014931,2021,16.61111111111111,60.0,101325.0
GHCND:USW00014931,2022,15.944444444444445,60.0,101325.0
GHCND:USW00014931,2023,17.61111111111111,60.0,101325.0
GHCND:USW00014931,2024,17.88888888888889,60.0,101325.0
GHCND:USW00014933,2021,16.944444444444443,60.0,101325.0
GHCND:USW00014933,2022,16.0,60.0,101325.0
GHCND:USW00014933,2023,17.666666666666668,60.0,101325.0
GHCND:USW00014933,2024,18.333333333333332,60.0,101325.0
GHCND:USW00014935,2021,18.333333333333332,60.0,101325.0
GHCND:USW00014935,2022,18.833333333333336,60.0,101325.0
GHCND:USW00014935,2023,18.72222222222222,60.0,101325.0
GHCND:USW00014935,2024,18.833333333333336,60.0,101325.0
GHCND:USW00014939,2021,18.833333333333336,60.0,101325.0
GHCND:USW00014939,2022,18.944444444444443,60.0,101325.0
GHCND:USW00014939,2023,19.555555555555557,60.0,101325.0
GHCND:USW00014939,2024,20.055555555555554,60.0,101325.0
GHCND:USW00014940,2021,14.833333333333334,60.0,101325.0
GHCND:USW00014940,2022,12.888888888888891,60.0,101325.0
GHCND:USW00014940,2023,14.944444444444445,60.0,101325.0
GHCND:USW00014940,2024,15.833333333333334,60.0,101325.0
GHCND:USW00014942,2021,18.166666666666668,60.0,101325.0
GHCND:USW00014942,2022,17.666666666666668,60.0,101325.0
GHCND:USW00014942,2023,18.277777777777782,60.0,101325.0
GHCND:USW00014942,2024,18.72222222222222,60.0,101325.0
GHCND:USW00014943,2021,16.88888888888889,60.0,101325.0
GHCND:USW00014943,2022,16.944444444444443,60.0,101325.0
GHCND:USW00014943,2023,17.0,60.0,101325.0
GHCND:USW00014943,2024,17.555555555555557,60.0,101325.0
GHCND:USW00014944,2021,16.0,60.0,101325.0
GHCND:USW00014944,2022,15.11111111111111,60.0,101325.0
GHCND:USW00014944,2023,16.166666666666668,60.0,101325.0
GHCND:USW00014944,2024,16.444444444444443,60.0,101325.0
GHCND:USW00014946,2021,13.61111111111111,60.0,101325.0
GHCND:USW00014946,2022,11.833333333333332,60.0,101325.0
GHCND:USW00014946,2023,13.166666666666668,60.0,101325.0
GHCND:USW00014946,2024,13.722222222222223,60.0,101325.0
GHCND:USW00014950,2021,16.5,60.0,101325.0
GHCND:USW00014950,2022,16.22222222222222,60.0,101325.0
GHCND:USW00014950,2023,17.61111111111111,60.0,101325.0
GHCND:USW00014950,2024,17.72222222222222,60.0,101325.0
GHCND:USW00014990,2021,15.277777777777779,60.0,101325.0
GHCND:USW00014990,2022,14.555555555555555,60.0,101325.0
GHCND:USW00014990,2023,16.833333333333332,60.0,101325.0
GHCND:USW00014990,2024,17.166666666666668,60.0,101325.0
GHCND:USW00023023,2021,25.222222222222225,60.0,101325.0
GHCND:USW00023023,2022,25.611111111111107,60.0,101325.0
GHCND:USW00023023,2023,26.5,60.0,101325.0
GHCND:USW00023023,2024,26.444444444444443,60.0,101325.0
GHCND:USW00023042,2021,24.0,60.0,101325.0
GHCND:USW00023042,2022,24.555555555555557,60.0,101325.0
GHCND:USW00023042,2023,25.166666666666668,60.0,101325.0
GHCND:USW00023042,2024,25.72222222222222,60.0,101325.0
GHCND:USW00023044,2021,26.666666666666668,60.0,101325.0
GHCND:USW00023044,2022,26.38888888888889,60.0,101325.0
GHCND:USW00023044,2023,27.944444444444443,60.0,101325.0
GHCND:USW00023044,2024,28.055555555555557,60.0,101325.0
GHCND:USW00023047,2021,22.722222222222225,60.0,101325.0
GHCND:USW00023047,2022,23.111111111111107,60.0,101325.0
GHCND:USW00023047,2023,23.444444444444443,60.0,101325.0
GHCND:USW00023047,2024,24.444444444444443,60.0,101325.0
GHCND:USW00023050,2021,21.944444444444443,60.0,101325.0
GHCND:USW00023050,2022,21.444444444444443,60.0,101325.0
GHCND:USW00023050,2023,21.833333333333332,60.0,101325.0
GHCND:USW00023050,2024,22.666666666666668,60.0,101325.0
GHCND:USW00023081,2021,20.444444444444443,60.0,101325.0
GHCND:USW00023081,2023,19.66666666666667,60.0,101325.0
GHCND:USW00023129,2021,23.166666666666668,60.0,101325.0
GHCND:USW00023129,2022,24.499999999999996,60.0,101325.0
GHCND:USW00023129,2023,23.333333333333332,60.0,101325.0
GHCND:USW00023129,2024,23.5,60.0,101325.0
GHCND:USW00023153,2021,20.555555555555557,60.0,101325.0
GHCND:USW00023153,2022,20.166666666666668,60.0,101325.0
GHCND:USW00023153,2023,18.388888888888886,60.0,101325.0
GHCND:USW00023153,2024,20.555555555555557,60.0,101325.0
GHCND:USW00023155,2021,26.555555555555557,60.0,101325.0
GHCND:USW00023155,2022,26.611111111111114,60.0,101325.0
GHCND:USW00023155,2023,25.555555555555557,60.0,101325.0
GHCND:USW00023155,2024,26.77777777777778,60.0,101325.0
GHCND:USW00023158,2021,32.0,60.0,101325.0
GHCND:USW00023158,2022,31.555555555555557,60.0,101325.0
GHCND:USW00023158,2023,31.055555555555557,60.0,101325.0
GHCND:USW00023158,2024,32.27777777777778,60.0,101325.0
GHCND:USW00023160,2021,29.88888888888889,60.0,101325.0
GHCND:USW00023160,2022,29.555555555555557,60.0,101325.0
GHCND:USW00023160,2023,29.944444444444443,60.0,101325.0
GHCND:USW00023160,2024,30.22222222222222,60.0,101325.0
GHCND:USW00023161,2021,28.944444444444443,60.0,101325.0
GHCND:USW00023161,2022,28.444444444444443,60.0,101325.0
GHCND:USW00023161,2023,26.999999999999996,60.0,101325.0
GHCND:USW00023161,2024,29.0,60.0,101325.0
GHCND:USW00023169,2021,27.83333333333333,60.0,101325.0
GHCND:USW00023169,2022,27.22222222222222,60.0,101325.0
GHCND:USW00023169,2023,26.333333333333336,60.0,101325.0
GHCND:USW00023169,2024,28.055555555555557,60.0,101325.0
GHCND:USW00023174,2021,20.888888888888886,60.0,101325.0
GHCND:USW00023174,2022,22.38888888888889,60.0,101325.0
GHCND:USW00023174,2023,20.72222222222222,60.0,101325.0
GHCND:USW00023174,2024,20.555555555555557,60.0,101325.0
GHCND:USW00023179,2022,31.0,60.0,101325.0
GHCND:USW00023179,2023,30.166666666666668,60.0,101325.0
GHCND:USW00023179,2024,31.77777777777778,60.0,101325.0
GHCND:USW00023183,2021,31.22222222222222,60.0,101325.0
GHCND:USW00023183,2022,31.0,60.0,101325.0
GHCND:USW00023183,2023,31.555555555555557,60.0,101325.0
GHCND:USW00023183,2024,32.44444444444444,60.0,101325.0
GHCND:USW00023185,2021,21.27777777777778,60.0,101325.0
GHCND:USW00023185,2022,21.11111111111111,60.0,101325.0
GHCND:USW00023185,2023,19.555555555555557,60.0,101325.0
GHCND:USW00023185,2024,21.27777777777778,60.0,101325.0
GHCND:USW00023187,2021,21.944444444444443,60.0,101325.0
GHCND:USW00023187,2024,20.500000000000004,60.0,101325.0
GHCND:USW00023188,2021,21.944444444444443,60.0,101325.0
GHCND:USW00023188,2022,21.77777777777778,60.0,101325.0
GHCND:USW00023188,2023,21.0,60.0,101325.0
GHCND:USW00023188,2024,21.333333333333336,60.0,101325.0
GHCND:USW00023190,2021,20.777777777777782,60.0,101325.0
GHCND:USW00023190,2022,21.722222222222218,60.0,101325.0
GHCND:USW00023190,2023,21.055555555555557,60.0,101325.0
GHCND:USW00023190,2024,20.33333333333333,60.0,101325.0
